"nutrient","country","iso3","npeople","ndeficient","pdeficient"
"Vitamin B6","St. Lucia","LCA",181890,125831.369821745,0.691799273306642
"Vitamin B6","St. Vincent & Grenadines","VCT",110210,58635.3764733164,0.532033177327978
"Vitamin B6","Sudan","SDN",41801532,16080065.8683472,0.384676472344295
"Vitamin B6","Suriname","SUR",575987,302126.572307639,0.524537137656994
"Vitamin B6","Sweden","SWE",10175214,1103922.30568553,0.108491310913513
"Vitamin B6","Switzerland","CHE",8514327,3485624.15921444,0.409383402729827
"Vitamin B6","Syria","SYR",16945062,7124079.96953533,0.420422183733251
"Vitamin B6","São Tomé & Príncipe","STP",211032,68044.6547647958,0.322437614981594
"Vitamin B6","Taiwan","TWN",0,0,NA
"Vitamin B6","Tajikistan","TJK",9100847,54204.1149156984,0.00595594178384697
"Vitamin B6","Tanzania","TZA",56313444,17128096.5745328,0.30415643863893
"Vitamin B6","Thailand","THA",69428454,44335986.2121276,0.638585243625439
"Vitamin B6","Timor-Leste","TLS",1267975,721234.624208545,0.568808236919927
"Vitamin B6","Togo","TGO",7889095,2056103.35461485,0.260626010285698
"Vitamin B6","Tonga","TON",103199,56586.2226352181,0.54832142399847
"Vitamin B6","Trinidad & Tobago","TTO",1389841,1287348.04151529,0.92625562313624
"Vitamin B6","Tunisia","TUN",11565203,8506192.06365258,0.73549872524093
"Vitamin B6","Turkey","TUR",82340090,46396567.0628954,0.563474816008768
"Vitamin B6","Turkmenistan","TKM",5850902,831047.006422639,0.142037416867115
"Vitamin B6","Turks & Caicos Islands","TCA",0,0,NA
"Vitamin B6","Tuvalu","TUV",0,0,NA
"Vitamin B6","U.S. Virgin Islands","VIR",106999,24699.4054688704,0.230837722491523
"Vitamin B6","Uganda","UGA",42729032,13434147.7734529,0.314403279097286
"Vitamin B6","Ukraine","UKR",44622519,7621480.52102238,0.1707989753116
"Vitamin B6","United Arab Emirates","ARE",9630966,5945242.59156915,0.617304909140906
"Vitamin B6","United Kingdom","GBR",66460344,23541872.4619822,0.354224354631421
"Vitamin B6","United States","USA",326838198,75982131.7470051,0.232476290139762
"Vitamin B6","Uruguay","URY",3449290,1868413.87362592,0.54168071505322
"Vitamin B6","Uzbekistan","UZB",32956102,8124412.93548606,0.246522265754793
"Vitamin B6","Vanuatu","VUT",292675,163994.803721157,0.560330755005233
"Vitamin B6","Venezuela","VEN",28887117,18616688.1157369,0.64446334730243
"Vitamin B6","Vietnam","VNM",95545959,48016508.3141244,0.502548813332067
"Vitamin B6","Yemen","YEM",28498683,6009777.7029305,0.210879137921233
"Vitamin B6","Zambia","ZMB",17351714,4518399.93285181,0.260400784202172
"Vitamin B6","Zimbabwe","ZWE",14438812,2778187.67165758,0.192411098063856
"Vitamin C","Afghanistan","AFG",37171922,29418828.5558541,0.791426081111816
"Vitamin C","Albania","ALB",2866376,538090.133513716,0.18772489495925
"Vitamin C","Algeria","DZA",42228415,20030756.767608,0.474343087885443
"Vitamin C","American Samoa","ASM",0,0,NA
"Vitamin C","Andorra","AND",0,0,NA
"Vitamin C","Angola","AGO",30809787,1346551.30165108,0.0437053103175002
"Vitamin C","Antigua & Barbuda","ATG",96282,63397.4510351037,0.658455900740572
"Vitamin C","Argentina","ARG",44494503,32266563.1143004,0.725180886149024
"Vitamin C","Armenia","ARM",2951741,712028.751716852,0.241223315906393
"Vitamin C","Aruba","ABW",105846,35543.5382527892,0.335804265185167
"Vitamin C","Australia","AUS",24982690,12754273.3355669,0.51052442053145
"Vitamin C","Austria","AUT",8840522,3457452.84424103,0.391091481276901
"Vitamin C","Azerbaijan","AZE",9939771,2810161.37845526,0.282718925662901
"Vitamin C","Bahamas","BHS",385635,284024.426355594,0.736511017816314
"Vitamin C","Bahrain","BHR",1569440,341811.52718928,0.217792032310429
"Vitamin C","Bangladesh","BGD",161376713,137024107.511546,0.849094673972858
"Vitamin C","Barbados","BRB",286640,176164.925509309,0.614585980705097
"Vitamin C","Belarus","BLR",9438786,2282235.99244682,0.241793382374261
"Vitamin C","Belgium","BEL",11427053,5127236.96462486,0.448692848858307
"Vitamin C","Belize","BLZ",383071,224057.4124775,0.584897871354136
"Vitamin C","Benin","BEN",11485035,4126451.61940216,0.359289424838684
"Vitamin C","Bermuda","BMU",0,0,NA
"Vitamin C","Bhutan","BTN",754396,598314.675174002,0.793104251843862
"Vitamin C","Bolivia","BOL",11353140,6428723.91436074,0.566250738946296
"Vitamin C","Bosnia & Herzegovina","BIH",3323929,1612670.53758856,0.485169971316643
"Vitamin C","Botswana","BWA",2254067,803212.071722875,0.356339040375852
"Vitamin C","Brazil","BRA",209469320,99630576.7968676,0.475633265992689
"Vitamin C","British Virgin Islands","VGB",0,0,NA
"Vitamin C","Brunei","BRN",428960,359180.009333639,0.837327511501397
"Vitamin C","Bulgaria","BGR",7025037,2633891.81853253,0.374929245003625
"Vitamin C","Burkina Faso","BFA",19751466,16961530.67482,0.858747936726317
"Vitamin C","Burundi","BDI",11175379,2932617.34520811,0.262417708178677
"Vitamin C","Cambodia","KHM",16249795,9552732.70171255,0.587867890131079
"Vitamin C","Cameroon","CMR",25216261,7290238.10738039,0.289108607631417
"Vitamin C","Canada","CAN",37065084,13979830.5072142,0.377169805070837
"Vitamin C","Cape Verde","CPV",543764,56039.6461360641,0.103058764714222
"Vitamin C","Cayman Islands","CYM",0,0,NA
"Vitamin C","Central African Republic","CAF",4666375,1389670.89235752,0.297805232617936
"Vitamin C","Chad","TCD",15477727,4126136.83643873,0.266585451238333
"Vitamin C","Channel Islands","CHI",170496,77202.1220138293,0.452808992667449
"Vitamin C","Chile","CHL",18729166,14865770.3363323,0.793723027300432
"Vitamin C","China","CHN",1402760001,679652523.210932,0.484510909012533
"Vitamin C","Colombia","COL",49661056,29637124.1018588,0.596788036522195
"Vitamin C","Comoros","COM",832322,239414.238882947,0.287646174056371
"Vitamin C","Congo - Brazzaville","COG",5244363,2004092.55024611,0.382142225899715
"Vitamin C","Congo - Kinshasa","COD",84068092,17118966.6122292,0.203632153471846
"Vitamin C","Costa Rica","CRI",4999443,3560449.69021295,0.71216927369968
"Vitamin C","Croatia","HRV",4087846,1532580.57378451,0.374911524011548
"Vitamin C","Cuba","CUB",11338146,6080991.53162735,0.536330325224896
"Vitamin C","Curaçao","CUW",159336,52227.9456297126,0.327784967802083
"Vitamin C","Cyprus","CYP",1189262,737987.035262863,0.620542012830531
"Vitamin C","Czechia","CZE",10629927,5411318.18495916,0.509064472875417
"Vitamin C","Côte d’Ivoire","CIV",25069226,9880831.39586939,0.394141861255285
"Vitamin C","Denmark","DNK",5793635,2164372.20276769,0.373577590367307
"Vitamin C","Djibouti","DJI",958923,86556.4166507056,0.0902641991595838
"Vitamin C","Dominica","DMA",0,0,NA
"Vitamin C","Dominican Republic","DOM",10627147,2790755.01821188,0.262606230836167
"Vitamin C","Ecuador","ECU",17084359,8204238.317375,0.480219264730682
"Vitamin C","Egypt","EGY",98423602,51204808.7378315,0.52024928672933
"Vitamin C","El Salvador","SLV",6420740,3552063.80682455,0.553217200326528
"Vitamin C","Equatorial Guinea","GNQ",1308966,380294.740630308,0.290530648336403
"Vitamin C","Eritrea","ERI",0,0,NA
"Vitamin C","Estonia","EST",1321977,499873.847410531,0.378125979052987
"Vitamin C","Eswatini","SWZ",1136274,513295.439476587,0.451735619645074
"Vitamin C","Ethiopia","ETH",109224410,37702652.1225591,0.345185221165846
"Vitamin C","Faroe Islands","FRO",0,0,NA
"Vitamin C","Fiji","FJI",883490,562196.002312438,0.636335445010626
"Vitamin C","Finland","FIN",5515524,2681066.22375392,0.486094562140229
"Vitamin C","France","FRA",67101930,27018680.2849149,0.402651313977331
"Vitamin C","French Polynesia","PYF",277673,154535.557454918,0.556537932946012
"Vitamin C","Gabon","GAB",2119275,1134048.33791341,0.535111459302547
"Vitamin C","Gambia","GMB",2280092,2222078.69496665,0.974556594631553
"Vitamin C","Georgia","GEO",3726547,3262850.46067429,0.875569383848988
"Vitamin C","Germany","DEU",82905784,34477816.0109242,0.415867438283005
"Vitamin C","Ghana","GHA",29767108,2686171.10352498,0.0902395726022489
"Vitamin C","Gibraltar","GIB",0,0,NA
"Vitamin C","Greece","GRC",10732879,5160716.72980223,0.480832470933682
"Vitamin C","Greenland","GRL",0,0,NA
"Vitamin C","Grenada","GRD",111449,82349.4621397673,0.738898169923169
"Vitamin C","Guam","GUM",165770,92631.8993123905,0.558797727649095
"Vitamin C","Guatemala","GTM",16346951,10693509.481145,0.654159266834838
"Vitamin C","Guinea","GIN",12414292,5092553.55422185,0.410216994591544
"Vitamin C","Guinea-Bissau","GNB",1874304,1016198.47188421,0.542173773242872
"Vitamin C","Guyana","GUY",779007,483779.759289108,0.621021068217754
"Vitamin C","Haiti","HTI",11123183,5841655.16683161,0.525178374466338
"Vitamin C","Honduras","HND",9587523,3988683.78536509,0.416028601481852
"Vitamin C","Hong Kong SAR China","HKG",7450999,3663204.17598597,0.491639332656731
"Vitamin C","Hungary","HUN",9775563,7246397.51920424,0.741276744797639
"Vitamin C","Iceland","ISL",352721,138143.078618119,0.391649713564316
"Vitamin C","India","IND",1352642283,872937812.8562,0.645357478342409
"Vitamin C","Indonesia","IDN",267670549,189012353.534152,0.706138027662327
"Vitamin C","Iran","IRN",81800204,40533363.9990894,0.495516661536558
"Vitamin C","Iraq","IRQ",38433604,9556496.4718581,0.248649501406584
"Vitamin C","Ireland","IRL",4867317,1080311.37018687,0.221952128901173
"Vitamin C","Isle of Man","IMN",0,0,NA
"Vitamin C","Israel","ISR",8882802,2517055.18552214,0.283362748097068
"Vitamin C","Italy","ITA",60421763,31580112.0179689,0.522661214270907
"Vitamin C","Jamaica","JAM",2934853,1612395.32590113,0.549395600359243
"Vitamin C","Japan","JPN",126529100,73218171.3074852,0.578666656978396
"Vitamin C","Jordan","JOR",9965322,4485677.07269205,0.450128663448311
"Vitamin C","Kazakhstan","KAZ",18276453,2976220.80877408,0.162844552428969
"Vitamin C","Kenya","KEN",51392570,26683188.6121119,0.519203235255833
"Vitamin C","Kiribati","KIR",115842,58177.1266314242,0.502210999736056
"Vitamin C","Kosovo","XKX",0,0,NA
"Vitamin C","Kuwait","KWT",4137314,79921.2819974437,0.0193171903310804
"Vitamin C","Kyrgyzstan","KGZ",6322801,3635640.9749268,0.575004807984119
"Vitamin C","Laos","LAO",7061498,4756436.05046015,0.673573234809406
"Vitamin C","Latvia","LVA",1927174,953210.04213707,0.494615453579734
"Vitamin C","Lebanon","LBN",6859408,1325998.15643089,0.193310874120754
"Vitamin C","Lesotho","LSO",2108327,623384.019094417,0.29567710279023
"Vitamin C","Liberia","LBR",4818976,892678.792611832,0.18524242341357
"Vitamin C","Libya","LBY",6678565,2788316.21942525,0.417502295691552
"Vitamin C","Liechtenstein","LIE",0,0,NA
"Vitamin C","Lithuania","LTU",2801542,1625566.04304055,0.580239754763823
"Vitamin C","Luxembourg","LUX",607949,189656.919463071,0.311961890657064
"Vitamin C","Macao SAR China","MAC",631633,306319.353230752,0.4849641377679
"Vitamin C","Madagascar","MDG",26262313,5003115.50778824,0.190505516699471
"Vitamin C","Malawi","MWI",18143215,5112783.25870062,0.281801392900907
"Vitamin C","Malaysia","MYS",31528033,19219775.6479659,0.609609094483181
"Vitamin C","Maldives","MDV",515704,440207.188656329,0.853604371221338
"Vitamin C","Mali","MLI",19077755,4192297.42158575,0.219747943171812
"Vitamin C","Malta","MLT",484628,342020.935427834,0.705739114182082
"Vitamin C","Marshall Islands","MHL",0,0,NA
"Vitamin C","Mauritania","MRT",4403312,1973206.42466338,0.448118694442587
"Vitamin C","Mauritius","MUS",1265300,373893.852354678,0.295498184110233
"Vitamin C","Mexico","MEX",126190782,60887580.7409745,0.482504187516443
"Vitamin C","Micronesia (Federated States of)","FSM",112640,60680.9929452493,0.538716201573591
"Vitamin C","Moldova","MDA",2708212,1597482.4533311,0.589866101077428
"Vitamin C","Monaco","MCO",0,0,NA
"Vitamin C","Mongolia","MNG",3170214,294908.840028672,0.0930248999053919
"Vitamin C","Montenegro","MNE",622227,22496.5967472664,0.0361549671538946
"Vitamin C","Morocco","MAR",36029089,12056169.7623378,0.334623219652814
"Vitamin C","Mozambique","MOZ",29496009,1366771.12430717,0.0463374934658844
"Vitamin C","Myanmar (Burma)","MMR",53708318,30561002.6057964,0.569018054257376
"Vitamin C","Namibia","NAM",2448300,843223.687326106,0.344411913297433
"Vitamin C","Nauru","NRU",0,0,NA
"Vitamin C","Nepal","NPL",28095712,23673726.5590391,0.84260995268741
"Vitamin C","Netherlands","NLD",17231624,8251005.69947619,0.478829255993294
"Vitamin C","New Caledonia","NCL",270650,149132.707069446,0.551016837500262
"Vitamin C","New Zealand","NZL",4900600,2263130.11757156,0.461806741536048
"Vitamin C","Nicaragua","NIC",6465502,3020997.01404299,0.467248639632775
"Vitamin C","Niger","NER",22442831,8316492.01138625,0.370563411157276
"Vitamin C","Nigeria","NGA",195874685,73441169.2066234,0.374939565092975
"Vitamin C","North Korea","PRK",25549606,15668579.2027834,0.613261089144914
"Vitamin C","North Macedonia","MKD",2076217,173118.472479343,0.0833816852859518
"Vitamin C","Northern Mariana Islands","MNP",0,0,NA
"Vitamin C","Norway","NOR",5311915,2465400.60502919,0.464126516525433
"Vitamin C","Oman","OMN",4829476,940436.190542429,0.194728411641849
"Vitamin C","Pakistan","PAK",212228288,210522965.624196,0.991964679205236
"Vitamin C","Palau","PLW",0,0,NA
"Vitamin C","Palestinian Territories","PSE",4569089,48653.3412802096,0.0106483680401519
"Vitamin C","Panama","PAN",4176868,1858336.16335648,0.444911393742029
"Vitamin C","Papua New Guinea","PNG",8606324,4730838.59422088,0.549693294630887
"Vitamin C","Paraguay","PRY",6956069,4014644.67976853,0.577142733887276
"Vitamin C","Peru","PER",31989265,9421099.63156788,0.29450816177139
"Vitamin C","Philippines","PHL",106651394,59432923.5907732,0.557263448340611
"Vitamin C","Poland","POL",37974749,14993263.6753152,0.394821929575235
"Vitamin C","Portugal","PRT",10283821,4042795.93923615,0.39312196694557
"Vitamin C","Puerto Rico","PRI",3193356,1704036.96786362,0.53361947990253
"Vitamin C","Qatar","QAT",2781682,671369.577909752,0.241353820425826
"Vitamin C","Romania","ROU",19473970,6121996.22451924,0.314368165531694
"Vitamin C","Russia","RUS",144477858,51635943.5110698,0.357396934214444
"Vitamin C","Rwanda","RWA",12301969,3513220.06557771,0.285581931280896
"Vitamin C","Saint Martin (French part)","MAF",0,0,NA
"Vitamin C","Samoa","WSM",196128,98078.1913461214,0.500072357573225
"Vitamin C","San Marino","SMR",0,0,NA
"Vitamin C","Saudi Arabia","SAU",33702757,19982564.2231894,0.592905922301531
"Vitamin C","Senegal","SEN",15854324,2723941.26663412,0.1718106219246
"Vitamin C","Serbia","SRB",6982604,3441849.65711871,0.492917779258097
"Vitamin C","Seychelles","SYC",96763,34262.5604982662,0.354087414593039
"Vitamin C","Sierra Leone","SLE",7650149,2519816.64487908,0.329381381314152
"Vitamin C","Singapore","SGP",5638677,4279335.53332401,0.758925459522511
"Vitamin C","Sint Maarten","SXM",0,0,NA
"Vitamin C","Slovakia","SVK",5446772,780284.919629536,0.143256394728756
"Vitamin C","Slovenia","SVN",2073893,1484282.07210773,0.715698482085491
"Vitamin C","Solomon Islands","SLB",652856,322503.79217687,0.493989167866834
"Vitamin C","Somalia","SOM",15008225,4888860.06613876,0.325745387355184
"Vitamin C","South Africa","ZAF",57792520,50474916.3942863,0.873381475566152
"Vitamin C","South Korea","KOR",51585060,33130096.3846056,0.642242082971418
"Vitamin C","South Sudan","SSD",10975924,3008925.97581006,0.274138740010413
"Vitamin C","Spain","ESP",46797752,26953243.2143567,0.575951665677375
"Vitamin C","Sri Lanka","LKA",21670001,18322100.3926919,0.845505285980002
"Vitamin C","St. Kitts & Nevis","KNA",0,0,NA
"Vitamin C","St. Lucia","LCA",181890,151445.324043571,0.832620397182753
"Vitamin C","St. Vincent & Grenadines","VCT",110210,40859.1623612461,0.370739155804792
"Vitamin C","Sudan","SDN",41801532,16986998.2329991,0.406372623687551
"Vitamin C","Suriname","SUR",575987,299814.688987402,0.520523360748424
"Vitamin C","Sweden","SWE",10175214,3885676.09513464,0.381876596908393
"Vitamin C","Switzerland","CHE",8514327,4421426.54325835,0.519292545759442
"Vitamin C","Syria","SYR",16945062,5497060.21841167,0.324404845400487
"Vitamin C","São Tomé & Príncipe","STP",211032,75724.8069006268,0.358830920905961
"Vitamin C","Taiwan","TWN",0,0,NA
"Vitamin C","Tajikistan","TJK",9100847,2410316.71706701,0.264845317921179
"Vitamin C","Tanzania","TZA",56313444,12220813.4018502,0.217014136124408
"Vitamin C","Thailand","THA",69428454,63028227.0560141,0.907815505383629
"Vitamin C","Timor-Leste","TLS",1267975,656459.22370199,0.517722528994649
"Vitamin C","Togo","TGO",7889095,1302564.27799429,0.16510946794205
"Vitamin C","Tonga","TON",103199,54431.9234607406,0.527446229718704
"Vitamin C","Trinidad & Tobago","TTO",1389841,1208794.60467988,0.869735894019445
"Vitamin C","Tunisia","TUN",11565203,6400029.75938009,0.553386720438897
"Vitamin C","Turkey","TUR",82340090,56723387.3426435,0.688891490677791
"Vitamin C","Turkmenistan","TKM",5850902,1795415.20240005,0.306861267271277
"Vitamin C","Turks & Caicos Islands","TCA",0,0,NA
"Vitamin C","Tuvalu","TUV",0,0,NA
"Vitamin C","U.S. Virgin Islands","VIR",106999,58616.0906963008,0.547819051545349
"Vitamin C","Uganda","UGA",42729032,12579658.7206856,0.29440542254001
"Vitamin C","Ukraine","UKR",44622519,13378934.6055135,0.2998247276339
"Vitamin C","United Arab Emirates","ARE",9630966,4784235.61932729,0.496755529956942
"Vitamin C","United Kingdom","GBR",66460344,29508967.5686054,0.444008649257148
"Vitamin C","United States","USA",326838198,180379538.210546,0.551892463348321
"Vitamin C","Uruguay","URY",3449290,1902971.59430012,0.551699507521872
"Vitamin C","Uzbekistan","UZB",32956102,13632699.7063615,0.413662383565917
"Vitamin C","Vanuatu","VUT",292675,145336.532596749,0.496579935412142
"Vitamin C","Venezuela","VEN",28887117,8760206.13985193,0.303256504962123
"Vitamin C","Vietnam","VNM",95545959,51237212.2885875,0.536257240231243
"Vitamin C","Yemen","YEM",28498683,12728100.8379113,0.446620667976526
"Vitamin C","Zambia","ZMB",17351714,2752246.89397602,0.158615275354124
"Vitamin C","Zimbabwe","ZWE",14438812,4708027.65731351,0.326067522543649
"Vitamin D","Afghanistan","AFG",37171922,36011074.7439647,0.968770857314419
"Vitamin D","Albania","ALB",2866376,2694376.43893003,0.9399940687928
"Vitamin D","Algeria","DZA",42228415,42209391.4944637,0.999549509363866
"Vitamin D","American Samoa","ASM",0,0,NA
"Vitamin D","Andorra","AND",0,0,NA
"Vitamin D","Angola","AGO",30809787,30809426.2920655,0.999988292423621
"Vitamin D","Antigua & Barbuda","ATG",96282,91118.0554402198,0.94636645936125
"Vitamin D","Argentina","ARG",44494503,42588215.8096682,0.957156793271029
"Vitamin D","Armenia","ARM",2951741,2882808.34260788,0.976646779852257
"Vitamin D","Aruba","ABW",105846,105369.405795238,0.99549728657897
"Vitamin D","Australia","AUS",24982690,24831148.6023841,0.993934144096736
"Vitamin D","Austria","AUT",8840522,8793958.01912897,0.994732892370945
"Vitamin D","Azerbaijan","AZE",9939771,9850851.29402186,0.991054149438841
"Vitamin D","Bahamas","BHS",385635,367998.489719077,0.954266313273112
"Vitamin D","Bahrain","BHR",1569440,1569431.83259517,0.999994795975104
"Vitamin D","Bangladesh","BGD",161376713,154819640.775238,0.959367915587906
"Vitamin D","Barbados","BRB",286640,273737.909038877,0.954988518835044
"Vitamin D","Belarus","BLR",9438786,9292695.46964784,0.984522317769238
"Vitamin D","Belgium","BEL",11427053,11232501.2656297,0.982974461186948
"Vitamin D","Belize","BLZ",383071,368922.781747481,0.963066329081242
"Vitamin D","Benin","BEN",11485035,11478507.0445753,0.999431612056497
"Vitamin D","Bermuda","BMU",0,0,NA
"Vitamin D","Bhutan","BTN",754396,752209.776268374,0.997102021045146
"Vitamin D","Bolivia","BOL",11353140,10911405.0078988,0.96109138158243
"Vitamin D","Bosnia & Herzegovina","BIH",3323929,3260092.64863544,0.98079491127381
"Vitamin D","Botswana","BWA",2254067,2149472.50035786,0.953597430936107
"Vitamin D","Brazil","BRA",209469320,200419375.489612,0.956795847189516
"Vitamin D","British Virgin Islands","VGB",0,0,NA
"Vitamin D","Brunei","BRN",428960,424187.158589771,0.988873458107449
"Vitamin D","Bulgaria","BGR",7025037,6623437.42104243,0.942833101240952
"Vitamin D","Burkina Faso","BFA",19751466,18944349.3184662,0.959136365800198
"Vitamin D","Burundi","BDI",11175379,11175373.136404,0.999999475311221
"Vitamin D","Cambodia","KHM",16249795,16210020.7472125,0.997552322796225
"Vitamin D","Cameroon","CMR",25216261,21846588.8117279,0.866369078735657
"Vitamin D","Canada","CAN",37065084,31688964.6089283,0.854954614669922
"Vitamin D","Cape Verde","CPV",543764,517744.004735193,0.952148367187222
"Vitamin D","Cayman Islands","CYM",0,0,NA
"Vitamin D","Central African Republic","CAF",4666375,4660652.16392955,0.998773601334987
"Vitamin D","Chad","TCD",15477727,15471570.2256599,0.999602217151132
"Vitamin D","Channel Islands","CHI",170496,170478.018266741,0.999894532814502
"Vitamin D","Chile","CHL",18729166,17931921.5586723,0.957432998280452
"Vitamin D","China","CHN",1402760001,1352054088.32019,0.963852752684949
"Vitamin D","Colombia","COL",49661056,47500322.3453698,0.956490380417401
"Vitamin D","Comoros","COM",832322,832321.60764176,0.999999528598019
"Vitamin D","Congo - Brazzaville","COG",5244363,5243916.88662986,0.999914934688896
"Vitamin D","Congo - Kinshasa","COD",84068092,84060916.7391755,0.999914649415089
"Vitamin D","Costa Rica","CRI",4999443,4924289.73907855,0.984967673214506
"Vitamin D","Croatia","HRV",4087846,4020145.78682422,0.983438658605099
"Vitamin D","Cuba","CUB",11338146,11258315.2250174,0.992959097988102
"Vitamin D","Curaçao","CUW",159336,158549.924590008,0.995066554890348
"Vitamin D","Cyprus","CYP",1189262,1138581.45728406,0.957384880105529
"Vitamin D","Czechia","CZE",10629927,10071234.174796,0.947441518158682
"Vitamin D","Côte d’Ivoire","CIV",25069226,25069089.5322745,0.999994556364623
"Vitamin D","Denmark","DNK",5793635,5717520.7870817,0.986862442504869
"Vitamin D","Djibouti","DJI",958923,920626.525193962,0.960063034460495
"Vitamin D","Dominica","DMA",0,0,NA
"Vitamin D","Dominican Republic","DOM",10627147,10500759.7387767,0.98810713155438
"Vitamin D","Ecuador","ECU",17084359,16300598.4072191,0.954124085499439
"Vitamin D","Egypt","EGY",98423602,98399434.5700134,0.999754454932603
"Vitamin D","El Salvador","SLV",6420740,6207071.58711388,0.966722151514293
"Vitamin D","Equatorial Guinea","GNQ",1308966,1308965.43175229,0.999999565880467
"Vitamin D","Eritrea","ERI",0,0,NA
"Vitamin D","Estonia","EST",1321977,1250671.29083738,0.946061308810504
"Vitamin D","Eswatini","SWZ",1136274,1127281.88460918,0.992086314224547
"Vitamin D","Ethiopia","ETH",109224410,109076016.61036,0.9986413898721
"Vitamin D","Faroe Islands","FRO",0,0,NA
"Vitamin D","Fiji","FJI",883490,837820.267230116,0.948307583821114
"Vitamin D","Finland","FIN",5515524,3632803.50058467,0.658650655963906
"Vitamin D","France","FRA",67101930,67051477.0466586,0.99924811472127
"Vitamin D","French Polynesia","PYF",277673,269184.261826129,0.969429011197086
"Vitamin D","Gabon","GAB",2119275,2119169.65840275,0.999950293568675
"Vitamin D","Gambia","GMB",2280092,2274476.53281905,0.99753717517497
"Vitamin D","Georgia","GEO",3726547,3711479.81900654,0.995956798346173
"Vitamin D","Germany","DEU",82905784,82774311.3346427,0.998414191881265
"Vitamin D","Ghana","GHA",29767108,29707147.4580889,0.997985677953294
"Vitamin D","Gibraltar","GIB",0,0,NA
"Vitamin D","Greece","GRC",10732879,10518801.9287239,0.980054086953177
"Vitamin D","Greenland","GRL",0,0,NA
"Vitamin D","Grenada","GRD",111449,106572.124663532,0.95624119250538
"Vitamin D","Guam","GUM",165770,162777.982596094,0.981950790831238
"Vitamin D","Guatemala","GTM",16346951,16339208.4463791,0.999526360994112
"Vitamin D","Guinea","GIN",12414292,12400521.612033,0.998890763326092
"Vitamin D","Guinea-Bissau","GNB",1874304,1874273.84257904,0.999983910069574
"Vitamin D","Guyana","GUY",779007,773236.848226774,0.992592939764051
"Vitamin D","Haiti","HTI",11123183,11121392.5722413,0.999839036383853
"Vitamin D","Honduras","HND",9587523,9540268.18518444,0.995071217579811
"Vitamin D","Hong Kong SAR China","HKG",7450999,7135577.20396493,0.957667180463308
"Vitamin D","Hungary","HUN",9775563,9278281.35225968,0.949130127058633
"Vitamin D","Iceland","ISL",352721,350214.5659075,0.992894003780607
"Vitamin D","India","IND",1352642283,1301184478.85649,0.961957566468068
"Vitamin D","Indonesia","IDN",267670549,252406811.08451,0.942975654316418
"Vitamin D","Iran","IRN",81800204,81799034.0603327,0.999985697594748
"Vitamin D","Iraq","IRQ",38433604,37389868.4859027,0.972843152723921
"Vitamin D","Ireland","IRL",4867317,4697142.34783686,0.965037277793261
"Vitamin D","Isle of Man","IMN",0,0,NA
"Vitamin D","Israel","ISR",8882802,8499122.11786717,0.956806435386848
"Vitamin D","Italy","ITA",60421763,60419665.1002373,0.999965279070676
"Vitamin D","Jamaica","JAM",2934853,2820420.49078987,0.961009117250461
"Vitamin D","Japan","JPN",126529100,119806364.833437,0.946868070929434
"Vitamin D","Jordan","JOR",9965322,9965311.42339035,0.999998938658515
"Vitamin D","Kazakhstan","KAZ",18276453,17913379.0708699,0.980134333005964
"Vitamin D","Kenya","KEN",51392570,49922110.4959108,0.971387702461869
"Vitamin D","Kiribati","KIR",115842,112907.432361627,0.974667498503369
"Vitamin D","Kosovo","XKX",0,0,NA
"Vitamin D","Kuwait","KWT",4137314,4116251.57222445,0.994909154157612
"Vitamin D","Kyrgyzstan","KGZ",6322801,6162639.49245919,0.974669215820518
"Vitamin D","Laos","LAO",7061498,6776779.05752592,0.959680093023593
"Vitamin D","Latvia","LVA",1927174,1826540.88617813,0.947782030153026
"Vitamin D","Lebanon","LBN",6859408,6821900.39145925,0.994531946701413
"Vitamin D","Lesotho","LSO",2108327,2107512.70618288,0.99961377252337
"Vitamin D","Liberia","LBR",4818976,4818973.34344242,0.99999944872986
"Vitamin D","Libya","LBY",6678565,6663536.07841744,0.997749678024762
"Vitamin D","Liechtenstein","LIE",0,0,NA
"Vitamin D","Lithuania","LTU",2801542,2647144.68119183,0.944888451142918
"Vitamin D","Luxembourg","LUX",607949,595647.019434546,0.979764781971097
"Vitamin D","Macao SAR China","MAC",631633,608417.138250065,0.963244697870544
"Vitamin D","Madagascar","MDG",26262313,25224478.3415833,0.960481978170899
"Vitamin D","Malawi","MWI",18143215,18127848.2166722,0.99915302864857
"Vitamin D","Malaysia","MYS",31528033,30057854.8008147,0.95336917469018
"Vitamin D","Maldives","MDV",515704,493245.122668481,0.956450061796071
"Vitamin D","Mali","MLI",19077755,18149853.2683899,0.951362110918707
"Vitamin D","Malta","MLT",484628,480344.024603575,0.991160280882605
"Vitamin D","Marshall Islands","MHL",0,0,NA
"Vitamin D","Mauritania","MRT",4403312,4177542.53644903,0.948727352603911
"Vitamin D","Mauritius","MUS",1265300,1197037.2634052,0.94605015680487
"Vitamin D","Mexico","MEX",126190782,122936828.071793,0.974214012492557
"Vitamin D","Micronesia (Federated States of)","FSM",112640,110913.854701701,0.984675556655727
"Vitamin D","Moldova","MDA",2708212,2574739.92679745,0.95071579580825
"Vitamin D","Monaco","MCO",0,0,NA
"Vitamin D","Mongolia","MNG",3170214,3011341.69809131,0.949885937697365
"Vitamin D","Montenegro","MNE",622227,581254.366262635,0.934151629972076
